sample_index,mse,mae,max_absolute_error,relative_error
137,7.333968852601146e-05,0.004634663110726334,0.07216214554832234,0.00856385944104705
138,3.9937301084174994e-05,0.0040276486317266155,0.06346172465360667,0.006319596591885798
139,5.4731481323329475e-05,0.004451295366017012,0.05863006149480121,0.007398072811437378
140,5.954130317148178e-05,0.005415634294859045,0.0703167965203857,0.007716301132763126
141,5.908660359777184e-05,0.004732909357130658,0.07184657340326428,0.007686781094695694
142,4.517160720183431e-05,0.0036796086592757256,0.06414275872817576,0.0067209826068688715
143,4.8967220016299945e-05,0.004738867942296938,0.04544528834816197,0.006997658180870185
144,5.95980971707896e-05,0.004042672849216386,0.08131342060537605,0.007719980386684223
145,4.111018200791197e-05,0.004763033478630803,0.061513905967300886,0.0064117222341514325
146,4.892205737499218e-05,0.004143025912339474,0.06811616754019989,0.006994430453939154
147,4.898234728912619e-05,0.004439121720775872,0.05179713700973654,0.0069987389784964766
148,5.056835161390833e-05,0.004755031062298271,0.046683421862172114,0.007111142778337938
150,7.559528195895295e-05,0.005110815629316325,0.07881929398835119,0.008694554730344297
151,7.024938677835606e-05,0.005312580639945524,0.0660023471852309,0.008381490725303907
152,4.9640070390126297e-05,0.004012513387931187,0.07246775665702199,0.0070455709768709185
153,8.286223569991803e-05,0.005557680474913035,0.06662453511283672,0.009102869640938342
154,4.65073197663942e-05,0.004411411435982444,0.06168066079238521,0.00681962753868523
