sample_index,mse,mae,max_absolute_error,relative_error
175,4.9763845862257005e-05,0.004020216633922219,0.0808403692735773,0.007054349428704003
176,6.035067242853432e-05,0.004095895644925392,0.08277901769745843,0.007768569522668506
177,5.9108953670343166e-05,0.0044158927568087114,0.0690246626280655,0.007688234756453699
178,5.892648443229828e-05,0.005258323043705822,0.07463249797877314,0.007676358800388225
179,3.046303373235723e-05,0.0032473541331454092,0.06317710505034047,0.005519332725280932
180,4.7681437498227865e-05,0.004045899351194434,0.08167469716023046,0.006905174689913899
181,5.4178993623696094e-05,0.004404655721013599,0.06630337878111375,0.007360638126120281
182,7.260824710330016e-05,0.00533463532620013,0.0718045974405479,0.008521047300848624
183,6.0152291298379016e-05,0.0038934202033809357,0.07362588244391999,0.007755790823531735
184,7.649255935276332e-05,0.005862821139427603,0.054301413824497935,0.008746002478433391
185,6.506205005973791e-05,0.003087432991769799,0.09143050500445432,0.008066105011697812
186,5.541255353763418e-05,0.004842231886897667,0.07263904952555489,0.007443960876954794
187,5.965215785306152e-05,0.005285287178458857,0.0634114938590633,0.007723480941457756
188,5.797483561825256e-05,0.0041510300877034495,0.0751201127031269,0.007614120804022738
189,7.276026660677092e-05,0.004485899851222658,0.09205278626223246,0.008529962872531762
190,6.003920159984769e-05,0.005029721518760307,0.062029022572982484,0.007748496731614935
191,6.286330272386683e-05,0.005292432013756596,0.06497780980897705,0.007928638138032663
192,6.682560752665536e-05,0.004066570455451273,0.07676567357927233,0.008174693115136165
193,7.8567894346883e-05,0.0052237378688740265,0.05832883693719193,0.008863853244886331
194,6.904190163114849e-05,0.003911421181920008,0.0801032048799013,0.008309145661928672
195,6.755232728759903e-05,0.004526750927493118,0.07302864154329969,0.008219022282948161
196,8.732932847855268e-05,0.006063366444783237,0.06564682574562464,0.009345016237468605
197,6.245784549271455e-05,0.005044745579931921,0.06908672348105727,0.007903027615585942
198,7.046114343107621e-05,0.004083041963305405,0.06903738309170993,0.00839411361795128
199,5.2201296664448e-05,0.003828462940418576,0.08593540507596087,0.0072250464818191616
200,5.2443889260043e-05,0.004359426168070102,0.07275422244753305,0.007241815329048559
201,6.725931416412083e-05,0.004094733462820495,0.09105344295814455,0.008201177608375528
202,6.676427019085917e-05,0.004508168432237424,0.07709802484009387,0.008170940594011128
203,5.5315365553984315e-05,0.004669781762288175,0.0683716451441061,0.007437430036913563
204,5.107933926579341e-05,0.004276675529858265,0.057119289920413596,0.00714698112952546
205,7.237696494990668e-05,0.004764442170648702,0.08208296215604705,0.008507465248233832
206,6.977007163071794e-05,0.004798263694891391,0.07608186022351887,0.008352848114907736
207,5.588124177005806e-05,0.0039028506231510787,0.07384311638652963,0.007475375694241595
208,6.140762965740093e-05,0.004857768017752178,0.06446512061592546,0.007836302039699617
209,8.112205831582054e-05,0.0051330449875384605,0.08534381310289163,0.009006778464901851
210,6.68310000360922e-05,0.004944508500687783,0.06482499668067021,0.008175022937955094
211,4.7060721838012635e-05,0.0045659192066380685,0.06885576329281573,0.006860081766131695
212,4.717796670070622e-05,0.004211829986542834,0.08306498560182396,0.006868621892396353
213,5.725597367568326e-05,0.004873618536780932,0.07937152920835988,0.007566767716514291
214,5.323731233474761e-05,0.004285568518877369,0.06084513490629506,0.007296390363374695
215,6.090261097518099e-05,0.005047262164836226,0.07686671572738568,0.007804012491992861
216,5.5551685454955414e-05,0.004668799358611135,0.0681623601447785,0.007453300306237142
217,6.359636531698347e-05,0.004813614565659156,0.07433987749204163,0.00797473293076218
218,5.353494208998564e-05,0.004250752368601292,0.07208896183110491,0.007316757621377466
219,4.90316085609133e-05,0.004664586859252642,0.06800265981137507,0.007002257390364398
220,6.008412207778103e-05,0.004864102993568823,0.06992557570467373,0.007751394847237517
221,7.13461560216931e-05,0.00485053789210404,0.07502017847582221,0.008446665378816236
222,8.621997589550354e-05,0.004828489822851601,0.07472302519299934,0.00928547122635697
223,7.874157587805578e-05,0.0048003754043955725,0.09323806310527338,0.008873645016454903
